id,track_name,album_name,release_date,artist,genre,explicit,score,airplay_streams,amazon_playlist_count,deezer_playlist_count,itunes_playlist_count,shazam_count,siriusxm_streams,soundcloud_plays,spotify_playlist_count,spotify_playlist_total_reach,spotify_plays,spotify_popularity,spotify_ed_playlist_count,spotify_ed_playlist_total_reach,tidal_popularity,tiktok_posts,tiktok_top_videos_likes,tiktok_top_videos_views,youtube_likes,youtube_playlist_count,youtube_views
135630230,CRAZY,CRAZY,2024-08-30,['LE SSERAFIM'],"['Pop', 'K-Pop', 'Dance']",False,0.091211058002,2405.0,37.0,5.0,19.0,628108.0,340.0,,20391.0,24558880.0,223485176.0,76.0,27.0,12300677.0,,354394.0,131255730.0,951074315.0,2112244.0,17.0,180464156.0
81299652,Moscow Mule,Un Verano Sin Ti,2022-05-06,['Bad Bunny'],['Latin'],True,0.091040425181,79330.0,58.0,25.0,98.0,1812074.0,113.0,10822028.0,143239.0,39863272.0,1260753979.0,77.0,33.0,6694304.0,,223600.0,143655469.0,1257813788.0,5028213.0,66.0,885719805.0
138536790,"Darling, I",CHROMAKOPIA,2024-10-27,"['Tyler, The Creator', 'Teezo Touchdown']",['Hip-Hop/Rap'],True,0.090906036967,3233.0,8.0,18.0,14.0,136829.0,,2537494.0,37288.0,11643812.0,131699857.0,78.0,4.0,4749990.0,,35000.0,255400.0,3500000.0,293614.0,3.0,19730409.0
140398588,Mi Refe,Mi Refe,2024-12-05,"['Beéle', 'Ovy On The Drums']",['Latin'],False,0.090929172727,4286.0,33.0,52.0,75.0,496673.0,52.0,,11615.0,76423321.0,118373517.0,85.0,34.0,41921137.0,,109300.0,5370905.0,89632985.0,214307.0,86.0,51621149.0
138352688,4 Kampé,4 Kampé,2024-10-25,['Joé Dwèt Filé'],['Hip-Hop/Rap'],True,0.090829811437,11628.0,10.0,15.0,24.0,1622729.0,,,9624.0,7276809.0,47024212.0,74.0,9.0,4327910.0,,1046300.0,55.0,3691.0,487095.0,28.0,73678253.0
138640641,Nice To Meet You,A Minute...,2024-11-08,['Myles Smith'],"['Singer/Songwriter', 'Alternative Rock']",False,0.090845513667,86768.0,124.0,60.0,64.0,945588.0,3.0,624768.0,12479.0,54266072.0,92328191.0,76.0,37.0,32362408.0,,38138.0,63920.0,746300.0,104570.0,81.0,11582426.0
129297788,KEEP UP,KEEP UP // FROSTBITE,2024-07-17,['Odetari'],"['Dance', 'Electronic']",True,0.090825784357,33.0,26.0,1.0,9.0,1305431.0,85.0,,35475.0,26483147.0,191164017.0,76.0,9.0,1952547.0,,1509671.0,213019027.0,2114912553.0,1780603.0,4.0,96801519.0
31526926,Levitating (feat. DaBaby),Future Nostalgia,2020-03-27,"['Dua Lipa', 'DaBaby']",['Pop'],False,0.090746956659,495217.0,77.0,241.0,388.0,8534399.0,733.0,,284949.0,113334622.0,2260426541.0,76.0,81.0,5949312.0,,1578275.0,325447036.0,2671198411.0,4498725.0,4.0,675581539.0
143280818,Everyday (Single Version),Where Are You Going: The Singles,2025-02-07,['Dave Matthews Band'],['Others'],,0.090558482376,,,,,,,,,,,,,,,,,,,,
141974956,Johnny B. Goode - Restored Original 2024,Berry Is On Top (Restored Original),2024-10-14,['Chuck Berry'],['Others'],False,0.090637820076,,,,,,,,2.0,24.0,595681131.0,10.0,0.0,0.0,,,,,,,
60290154,THATS WHAT I WANT,MONTERO,2021-09-17,['Lil Nas X'],['Pop'],True,0.090524862317,873468.0,45.0,73.0,149.0,6186912.0,2533.0,13142665.0,182468.0,62832605.0,1130104070.0,71.0,28.0,2589506.0,,1086669.0,330644098.0,3496981082.0,3410426.0,40.0,207649830.0
139192883,Unchained Melody,"Essential Classics, Vol. 500: The Righteous Brothers",2024-10-03,"['The Righteous Brothers', 'Essential Classics']",['Others'],False,0.090376781129,,,,,,,,1.0,26096.0,646145338.0,,0.0,0.0,,,,,,,
141395138,Pink Dreads,Pink Dreads,2024-12-25,"['DDG', 'PlaqueBoyMax']",['Hip-Hop/Rap'],True,0.09030610436,275.0,28.0,,13.0,50482.0,111.0,,4551.0,10668775.0,17936443.0,69.0,8.0,7941349.0,,179400.0,2798.0,40925.0,6300236.0,1.0,113676086.0
83404178,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,2022-06-03,"['Post Malone', 'Doja Cat']",['Hip-Hop/Rap'],True,0.090291446841,813723.0,66.0,34.0,87.0,3602145.0,2256.0,,136207.0,39005952.0,918919794.0,73.0,23.0,948030.0,,160999.0,136449211.0,1745058636.0,1031561.0,15.0,140885571.0
100022775,Save Your Tears - Live,After Hours (Live At SoFi Stadium),2023-03-03,['The Weeknd'],['R&B/Soul'],True,0.090238633653,28.0,,,,,,,694.0,1133117.0,4827930.0,40.0,0.0,0.0,,1.0,551.0,4211.0,10049516.0,144.0,1855531925.0
139415062,Wavy,Wavy,2024-11-15,['Karan Aujla'],"['Pop', 'New Age']",False,0.090054738804,143.0,16.0,,14.0,132722.0,,1276245.0,6515.0,9869968.0,77691316.0,76.0,14.0,5620669.0,,115300.0,5319432.0,95247572.0,1080842.0,14.0,144150878.0
86690775,Hands,Hands,2022-08-01,['Dianña'],"['Pop', 'Country']",False,0.090098618038,658.0,,,,312.0,,,9.0,225.0,127297.0,0.0,0.0,0.0,,33.0,188.0,6415.0,7224047.0,2.0,2488996788.0
140326178,"Godari Gattu Meedha (From ""Sankranthiki Vasthunam"")","Godari Gattu Meedha (From ""Sankranthiki Vasthunam"")",2024-12-03,"['Ramana Gogula', 'Madhupriya', 'Bheems Ceciroleo', 'Bhaskarabhatla']","['Soundtracks', 'Indian']",False,0.090096759263,11.0,1.0,,2.0,17674.0,,,313.0,1711394.0,19840717.0,73.0,5.0,887048.0,,,,,943298.0,8.0,196296960.0
141954494,Track 5,GBP (feat. 21 Savage),2025-01-16,"['Central Cee', '21 Savage']",['Hip-Hop/Rap'],True,0.089929827993,264.0,,35.0,46.0,176620.0,,778951.0,11662.0,69936763.0,55389247.0,76.0,43.0,44883738.0,,,,,,,
97761773,Yandel 150,Yandel 150,2022-12-20,"['Yandel', 'Feid']",['Latin'],True,0.0898796962,72910.0,56.0,25.0,54.0,2869447.0,31.0,4338549.0,120180.0,34478799.0,926201718.0,68.0,18.0,4535351.0,,1401817.0,155964313.0,2172081691.0,1711378.0,66.0,566360955.0
142860684,Te Quería Ver,Te Quería Ver,2025-01-31,"['Alemán', 'Neton Vega']","['Latin Hip-Hop/Rap', 'Latin']",False,0.089848670517,3.0,16.0,12.0,31.0,119204.0,,,1566.0,91067313.0,51903594.0,83.0,17.0,52601296.0,,,,,339361.0,17.0,26248814.0
92050390,End of Beginning,DECIDE,2022-09-16,['Djo'],"['Alternative', 'Electronic', 'Alternative Rock']",False,0.089636250889,190242.0,70.0,88.0,130.0,5413604.0,851.0,,210702.0,106467719.0,1357850508.0,85.0,99.0,20869501.0,,147200.0,215448673.0,1997155956.0,1368194.0,24.0,105339674.0
82878543,Late Night Talking,Harry's House,2022-05-20,['Harry Styles'],['Pop'],False,0.08960107692,894313.0,41.0,77.0,148.0,4330395.0,2426.0,335972.0,125526.0,61496301.0,1054766320.0,74.0,24.0,3011857.0,,91099.0,79458040.0,730503234.0,2881133.0,62.0,168246422.0
104754458,Columbia,Columbia,2023-07-07,['Quevedo'],"['R&B/Soul', 'Latin', 'Latin Hip-Hop/Rap', 'Latin Pop']",False,0.089509399338,60809.0,53.0,25.0,49.0,1379928.0,71.0,284815.0,109995.0,49278114.0,919822608.0,77.0,45.0,10987211.0,,430700.0,124048725.0,1347863970.0,1620914.0,47.0,367480582.0
135290749,Embrace It,Embrace It,2024-08-23,['Ndotz'],"['Hip-Hop/Rap', 'Electronic']",True,0.089322078711,5241.0,57.0,3.0,11.0,1483644.0,178.0,,44201.0,28417563.0,252608342.0,79.0,23.0,11399537.0,,334700.0,56825380.0,775425993.0,685864.0,5.0,46130558.0
18762330,Moonlight,?,2018-03-16,['XXXTENTACION'],"['Pop', 'Hip-Hop/Rap', 'R&B/Soul']",True,0.089084005563,18340.0,15.0,41.0,67.0,3914156.0,2.0,84568067.0,285387.0,43908922.0,2071789148.0,79.0,46.0,2084447.0,,250381.0,36910059.0,308008565.0,25354854.0,34.0,1720893042.0
22782681,Old Town Road - Remix,Old Town Road,2019-04-05,"['Lil Nas X', 'Billy Ray Cyrus']","['Pop', 'Country']",False,0.089105385093,119110.0,41.0,66.0,268.0,13312843.0,27.0,61046768.0,206129.0,35275032.0,1579187033.0,69.0,87.0,2399281.0,,4865666.0,55804336.0,500919381.0,1796735.0,76.0,105353477.0
143396352,Balorda nostalgia,TUTTA VITA,2025-02-11,"['Olly', 'JVLI']",['Pop'],False,0.088983829951,1944.0,31.0,9.0,26.0,108008.0,,,737.0,9562302.0,26775188.0,80.0,10.0,4234646.0,,28300.0,128963.0,1064200.0,127562.0,8.0,12171929.0
135437437,Millionaire,GLORY,2024-08-26,['Yo Yo Honey Singh'],"['Indian', 'Indian Pop']",True,0.088884147075,107.0,32.0,,9.0,178659.0,,,5243.0,7622280.0,126470332.0,75.0,16.0,4206463.0,,108100.0,741.0,11800.0,6308261.0,14.0,353621365.0
137700846,Thunderstruck,Thunderstruck,2024-01-21,"['Kateria', 'lixin inc.', 'bithynia.']",['Others'],False,0.0885691232,,,,,,,,1.0,8.0,1743539537.0,,0.0,0.0,,,,,,,
59708272,MONEY,LALISA,2021-09-10,['LISA'],"['Hip-Hop/Rap', 'Pop', 'K-Pop']",True,0.088288057225,30664.0,22.0,29.0,59.0,3864376.0,556.0,,115037.0,34269619.0,1287946857.0,70.0,26.0,2238755.0,,3563667.0,1630927328.0,16049609441.0,21046921.0,30.0,1439323984.0
116159000,Whatever,Whatever,2024-01-19,"['Kygo', 'Ava Max']","['Pop', 'Dance', 'Electronic']",False,0.08832100096,307880.0,78.0,130.0,116.0,1990509.0,329.0,,58559.0,124161880.0,417682894.0,74.0,56.0,18605005.0,,19400.0,2415299.0,50829067.0,708383.0,116.0,83532327.0
15091924,Heathens,Heathens,2016-06-16,['Twenty One Pilots'],"['Alternative', 'Pop', 'Alternative Rock']",False,0.088248817581,177532.0,34.0,107.0,129.0,15290693.0,389.0,5341101.0,284938.0,68002128.0,1955293240.0,77.0,119.0,4863420.0,,4725642.0,134579529.0,1250996775.0,22605553.0,55.0,2733979461.0
24333981,Дикая львица,Дикая львица,2019-07-03,['ALEX&RUS'],['Pop'],False,0.088082132879,430.0,,,2.0,3616615.0,,,16430.0,1559829.0,59365767.0,44.0,0.0,0.0,,38400000.0,521774309.0,11301516953.0,1746541.0,,263881025.0
112319554,Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,2023-10-06,"['Drake', 'Sexyy Red', 'SZA']",['Hip-Hop/Rap'],True,0.087904678409,48073.0,29.0,9.0,44.0,2671127.0,38.0,12472569.0,118982.0,37918306.0,517342031.0,76.0,23.0,4749629.0,,84900.0,69050540.0,588391363.0,319525.0,,33113359.0
113366093,Standing Next to You,GOLDEN,2023-11-03,['Jung Kook'],"['Pop', 'K-Pop', 'Dance']",False,0.08768485333,77231.0,3.0,27.0,36.0,1670731.0,62.0,,38546.0,40438707.0,1129548987.0,82.0,37.0,2897991.0,,357567.0,237284333.0,1479392068.0,4758825.0,77.0,186210689.0
30985139,Lemonade,Lemonade,2020-08-14,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","['Latin Hip-Hop/Rap', 'Latin']",True,0.087722058759,1362.0,6.0,67.0,193.0,4971735.0,147.0,65102496.0,313366.0,41849931.0,1429154950.0,73.0,34.0,1823120.0,,959704.0,178454575.0,1354583146.0,5024837.0,44.0,463809552.0
123215940,"I Love You, I'm Sorry",The Secret of Us,2024-06-21,['Gracie Abrams'],['Pop'],True,0.087625227804,33154.0,52.0,26.0,80.0,864144.0,393.0,,35601.0,101788244.0,530788868.0,86.0,45.0,52658177.0,,288718.0,2089714.0,20090900.0,157448.0,3.0,15525970.0
136651583,Q U E V A S H A C E R H O Y ?,PRIMERA MUSA,2024-08-16,"['Omar Courtz', 'De La Rose']",['Latin'],True,0.087572989041,3237.0,43.0,23.0,62.0,,,,35651.0,51357410.0,292146442.0,82.0,30.0,19676819.0,,425968.0,70651956.0,599495100.0,726943.0,,93462669.0
92688538,Si No Estás,Si No Estás - Single,2022-09-22,['iñigo quintero'],"['Latin Pop', 'Latin']",False,0.087474073083,94825.0,36.0,31.0,28.0,6339327.0,126.0,1603969.0,133523.0,17735573.0,838442427.0,77.0,32.0,2088175.0,,2702727.0,348515140.0,4681684273.0,3750441.0,46.0,529675602.0
107389209,Vois sur ton chemin - Techno Mix,Vois sur ton chemin (Techno Mix),2023-08-04,['BENNETT'],"['Dance', 'Techno', 'Electronic']",False,0.087514063563,75126.0,18.0,41.0,48.0,5285271.0,,6581313.0,188102.0,95263083.0,518604791.0,76.0,26.0,6121724.0,,13991.0,2130323.0,48766497.0,,,
137041416,Haven't Met You Yet,The Best of Bublé,2024-09-27,['Michael Bublé'],['Pop'],False,0.087372819641,,,,,,,,36.0,704.0,363943613.0,34.0,0.0,0.0,,,,,778583.0,5.0,171532003.0
114205994,LA FALDA,LA FALDA - Single,2023-11-22,['Myke Towers'],['Latin'],True,0.087366804572,65295.0,26.0,34.0,52.0,1494454.0,666.0,2225575.0,68659.0,60654560.0,628929929.0,78.0,33.0,18785224.0,,1123909.0,150493927.0,2189512193.0,1050791.0,60.0,196685066.0
133626740,blue,blue,2024-08-02,['yung kai'],"['Alternative', 'Pop', 'Alternative Rock']",False,0.086861866398,2720.0,29.0,13.0,39.0,786381.0,,533713.0,16559.0,115736172.0,269534825.0,87.0,44.0,64403474.0,,860091.0,106166905.0,963569671.0,1734391.0,41.0,106075414.0
24879479,Banana (feat. Shaggy),Banana (feat. Shaggy),2019-08-16,"['Conkarah', 'Shaggy']",['Reggae'],False,0.086771689908,8367.0,10.0,8.0,12.0,353993.0,100.0,,9905.0,1426691.0,28805532.0,41.0,1.0,306111.0,,44076218.0,666114641.0,10852091876.0,1337884.0,4.0,136567154.0
111932714,ANDO,ANDO,2023-09-27,"['Jere Klein', 'Gittobeatz']",['Latin'],True,0.086745184528,4916.0,3.0,7.0,8.0,169165.0,,,45421.0,13125379.0,372190886.0,64.0,14.0,4524390.0,,2721356.0,136841210.0,1893156996.0,1075018.0,55.0,554723125.0
12449998,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']","['Electronic', 'Pop', 'Dance']",True,0.086617330954,199875.0,40.0,149.0,186.0,24549229.0,123.0,36750198.0,199273.0,59016128.0,1651006888.0,70.0,204.0,1861927.0,,4425187.0,74664009.0,840945509.0,15146459.0,67.0,3128718558.0
104298477,LADY GAGA,LADY GAGA,2023-06-22,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",['Latin'],True,0.086568775389,10689.0,18.0,16.0,46.0,1730794.0,42.0,7186013.0,64319.0,18281171.0,830395855.0,75.0,15.0,3173686.0,,705100.0,200158946.0,2263713207.0,1796674.0,3.0,442225180.0
80314911,Sunroof,Sunroof,2021-12-03,"['Nicky Youre', 'dazy']",['Pop'],False,0.086462290606,925583.0,21.0,40.0,148.0,2514576.0,549.0,,131773.0,38002890.0,1117944390.0,78.0,19.0,2534653.0,,840.0,57503.0,6421545.0,2008076.0,45.0,218074518.0
123201127,Pour Me A Drink (Feat. Blake Shelton),Pour Me A Drink,2024-06-21,"['Post Malone', 'Blake Shelton']",['Country'],False,0.086437416287,196480.0,35.0,6.0,37.0,542198.0,28.0,1346131.0,42156.0,15424857.0,168971902.0,71.0,12.0,3544379.0,,12600.0,6746.0,37500.0,161006.0,,16833414.0
86912358,Back,Back,2022-08-03,['LOLA'],"['Electronic', 'R&B/Soul']",False,0.086260167067,48.0,,,,,,8580.0,94.0,12936.0,51536.0,3.0,0.0,0.0,,111.0,102828.0,735317.0,6018291.0,,2333638840.0
18764316,Hope,?,2018-03-16,['XXXTENTACION'],['Pop'],True,0.086148821896,4.0,6.0,8.0,15.0,5124531.0,4.0,180931756.0,242400.0,37994679.0,1663605755.0,79.0,12.0,1020332.0,,682630.0,47182269.0,438070318.0,8082181.0,11.0,504273612.0
100482361,Eyes Closed,Eyes Closed (Piano Version),2023-03-23,['Ed Sheeran'],['Pop'],False,0.086100467656,719863.0,55.0,23.0,125.0,3124987.0,301.0,,53569.0,20459580.0,430296127.0,69.0,15.0,1774031.0,,1003122.0,41083533.0,883543833.0,1158420.0,64.0,156169015.0
15089811,Stressed Out,Stressed Out,2015-04-28,['Twenty One Pilots'],"['Pop', 'Alternative', 'Alternative Rock']",False,0.086017103695,306255.0,51.0,93.0,13.0,,317.0,,395742.0,89092699.0,2570247651.0,81.0,163.0,7670064.0,,814666.0,120017929.0,1094023243.0,23804172.0,125.0,3421912941.0
139789011,hey now,GNX,2024-11-22,"['Kendrick Lamar', 'Dody6']",['Hip-Hop/Rap'],True,0.085946421918,,17.0,1.0,25.0,150994.0,,2581932.0,21766.0,31115271.0,113272655.0,81.0,5.0,23671744.0,,11908.0,2257.0,30389.0,211112.0,5.0,12362902.0
143150184,Ordinary,Ordinary,2025-02-07,['Alex Warren'],['Pop'],False,0.085943251742,2193.0,93.0,32.0,59.0,140831.0,5.0,136151.0,2373.0,97639593.0,38625731.0,83.0,41.0,63112083.0,,,,,101454.0,12.0,4217972.0
87356331,Miss You,Miss You,2022-08-05,"['Oliver Tree', 'Robin Schulz']","['Dance', 'Electronic', 'Pop']",True,0.085723278946,161479.0,22.0,47.0,73.0,7936739.0,1.0,18034384.0,186514.0,38219887.0,697085576.0,53.0,5.0,192076.0,,3295481.0,472236730.0,7533375506.0,546560.0,13.0,32705848.0
106756894,Flowers,NOW That's What I Call Music! 115,2023-07-28,['Miley Cyrus'],['Pop'],False,0.085634141733,,,,,,,,18.0,309.0,2423907345.0,14.0,0.0,0.0,,,,,,,
139790400,reincarnated,GNX,2024-11-22,['Kendrick Lamar'],['Hip-Hop/Rap'],True,0.085582257343,1092.0,,3.0,9.0,195966.0,,2216105.0,22867.0,13918969.0,95850651.0,78.0,2.0,312397.0,,8088.0,,,461080.0,7.0,25803822.0
17856511,Beggin',Chosen,2017-12-08,['Måneskin'],"['Pop', 'Rock', 'Hard Rock']",False,0.085541651158,517726.0,59.0,162.0,286.0,15139498.0,830.0,,408524.0,81144275.0,1822925541.0,79.0,43.0,4090340.0,,14362500.0,1995856959.0,20773838594.0,5867165.0,24.0,546961111.0
15941282,rockstar (feat. 21 Savage),rockstar,2017-09-15,"['Post Malone', '21 Savage']",['Hip-Hop/Rap'],True,0.08546983861,171731.0,46.0,126.0,238.0,19994817.0,437.0,,400711.0,87061581.0,3125980876.0,78.0,126.0,5850725.0,,1387928.0,67402289.0,954438143.0,3019274.0,2.0,392690246.0
141776967,CAFé CON RON,DeBÍ TiRAR MáS FOToS,2025-01-05,"['Bad Bunny', 'Los Pleneros de la Cresta']",['Latin'],False,0.085382911604,537.0,11.0,14.0,25.0,110155.0,,,8890.0,11312558.0,93899043.0,84.0,1.0,302392.0,,55500.0,1678246.0,14719223.0,137362.0,1.0,16948885.0
25526180,Under The Influence,Indigo (Extended),2019-10-04,['Chris Brown'],"['R&B/Soul', 'Pop']",True,0.085361274347,515858.0,36.0,46.0,176.0,13165277.0,1074.0,20639601.0,242449.0,59210164.0,1521148656.0,80.0,27.0,3480202.0,,2010925.0,312194084.0,3125663080.0,7002125.0,58.0,861115855.0
99993038,Thinkin’ Bout Me,One Thing At A Time,2023-03-03,['Morgan Wallen'],['Country'],False,0.084943535687,337324.0,19.0,1.0,48.0,1427551.0,165.0,10105826.0,66729.0,9766257.0,601642410.0,77.0,11.0,1855833.0,,151706.0,6801631.0,94893599.0,498622.0,27.0,121261184.0
27755710,ily (i love you baby) (feat. Emilee),ily (feat. Emilee),2019-11-26,"['Surf Mesa', 'Emilee']","['Latin Pop', 'Electronic', 'Latin Dance', 'Latin']",False,0.08484892842,282531.0,49.0,120.0,232.0,8930204.0,470.0,,177570.0,55279824.0,968750579.0,70.0,45.0,6266106.0,,19807429.0,359994308.0,3833568172.0,2645267.0,15.0,202705862.0
99319127,Cute,Cute,2022-08-29,['Aurel Surya Lie'],['Hip-Hop/Rap'],False,0.084795523307,,,,,29325.0,,,136.0,6445.0,209772.0,22.0,0.0,0.0,,18880000.0,317269786.0,5308145901.0,6426.0,,264050.0
32507505,Astronaut In The Ocean,Astronaut In The Ocean (International Remixes),2019-01-01,['Masked Wolf'],['Hip-Hop/Rap'],True,0.084529654124,274705.0,36.0,63.0,246.0,14929967.0,1826.0,,254105.0,43221682.0,1316580733.0,67.0,29.0,1646435.0,,6868746.0,22672055.0,362259609.0,13764550.0,151.0,1048807690.0
15194415,One Dance,One Dance (feat. Wizkid & Kyla) - Single,2016-04-04,"['Drake', 'Wizkid', 'Kyla']","['Hip-Hop/Rap', 'R&B/Soul']",False,0.084501528468,214744.0,94.0,162.0,553.0,21978474.0,1178.0,13354269.0,451399.0,139337727.0,3540449235.0,82.0,287.0,9989425.0,,2666834.0,155476567.0,1146247019.0,5967359.0,12.0,547552324.0
55332293,Happier Than Ever,Happier Than Ever,2021-07-30,['Billie Eilish'],"['Alternative', 'Alternative Rock']",True,0.084480017307,84239.0,53.0,51.0,209.0,4998159.0,282.0,16944554.0,219902.0,58240330.0,1515507515.0,80.0,59.0,5407285.0,,754541.0,475816403.0,3358786952.0,9729200.0,67.0,632958881.0
15895450,The Hills,The Hills,2015-05-27,['The Weeknd'],"['R&B/Soul', 'Dance', 'Hip-Hop/Rap']",True,0.084502329241,9382.0,31.0,65.0,180.0,17878541.0,141.0,25976973.0,390084.0,105414401.0,2574922672.0,82.0,120.0,2662946.0,,1059055.0,147737852.0,1287783243.0,16538970.0,145.0,2534903763.0
140772064,Joy Is Coming,Joy Is Coming - Single,2024-12-14,['Fido'],"['Afrobeat', 'African']",False,0.084422230659,439.0,7.0,1.0,37.0,1090054.0,,,1601.0,7835851.0,26335782.0,69.0,11.0,3046781.0,,1107894.0,24275368.0,236228116.0,47004.0,,4338386.0
120929032,Hoy,Hoy,2024-05-22,"['Valentino Merlo', 'The La Planta']","['Latin', 'Latin Pop']",False,0.084397215497,3.0,8.0,11.0,6.0,580641.0,,,18129.0,17860160.0,157098674.0,73.0,17.0,9418575.0,,1301157.0,46937866.0,794800600.0,372664.0,17.0,342218976.0
123226471,LA PATRULLA,LA PATRULLA,2024-06-19,"['Peso Pluma', 'Neton Vega']",['Latin'],True,0.084329745688,1114.0,27.0,5.0,30.0,,,3301340.0,26787.0,26366194.0,439108287.0,81.0,23.0,10292538.0,,245900.0,4203785.0,30139224.0,321779.0,,117863552.0
140705325,I Always Wanted A Brother,Mufasa: The Lion King (Original Motion Picture Soundtrack),2024-12-13,"['Braelyn Rankins', 'Theo Somolu', 'Kelvin Harrison Jr.', 'Disney', 'Aaron Pierre']",['Soundtracks'],False,0.08421401591,75.0,4.0,3.0,20.0,161111.0,2.0,159372.0,1899.0,8962579.0,31425298.0,73.0,17.0,8115737.0,,591538.0,48482.0,918247.0,505895.0,25.0,55481749.0
143490514,My Babe,"Essential Classics, Vol. 754: Jack Scott",2025-02-14,['Jack Scott'],['Others'],False,0.084122696341,,,,,,,,1.0,26096.0,49426410.0,0.0,0.0,0.0,,,,,,,
90527286,Drained of Color,Drained of Color,2022-08-30,['Exhumed'],['Others'],False,0.084097823544,29.0,,,,221.0,,,733.0,15243.0,174043.0,9.0,0.0,0.0,,9.0,422.0,4484.0,4765.0,1.0,2243096202.0
79911496,Something in the Orange,Something in the Orange,2022-04-22,['Zach Bryan'],['Country'],False,0.084022735482,17.0,65.0,25.0,80.0,1786580.0,106.0,17123295.0,184426.0,48230602.0,1197155613.0,80.0,30.0,11970103.0,,517528.0,74839049.0,719115451.0,764838.0,26.0,168510300.0
28419993,death bed (coffee for your head),"Some Boring, Love Stories, Pt. 2",2019-02-09,"['Powfu', 'beabadoobee']","['Hip-Hop/Rap', 'Pop']",False,0.083973957489,205308.0,53.0,118.0,221.0,11428913.0,333.0,,322705.0,63241627.0,1794861607.0,77.0,52.0,2885996.0,,6978918.0,607272680.0,4987186376.0,13517463.0,54.0,1020708514.0
89082015,Pink Venom,Pink Venom,2022-08-19,['BLACKPINK'],"['Hip-Hop/Rap', 'Pop', 'K-Pop']",False,0.083783064334,49784.0,38.0,18.0,43.0,1669922.0,476.0,,56424.0,22154885.0,833811943.0,67.0,39.0,2498818.0,,3450620.0,706769208.0,7170106229.0,17310170.0,35.0,958838660.0
99641184,Favorite Song,Favorite Song,2023-02-17,['Toosii'],['Hip-Hop/Rap'],False,0.083785397547,211828.0,9.0,3.0,44.0,2834882.0,746.0,28011470.0,56546.0,5708219.0,228126123.0,63.0,6.0,88476.0,,240637.0,10657227.0,114468493.0,2083695.0,46.0,291217977.0
116418208,Piel,Piel,2024-02-01,"['Tiago PZK', 'Ke Personajes']",['Latin'],True,0.083682032205,14814.0,24.0,17.0,10.0,560520.0,206.0,9596.0,26211.0,35070580.0,351082189.0,76.0,30.0,13815277.0,,2578006.0,2522506.0,32995017.0,931922.0,11.0,282764552.0
25180240,Roses - Imanbek Remix,Roses (Imanbek Remix),2019-05-04,"['SAINt JHN', 'Imanbek']","['Pop', 'Dance', 'House']",True,0.083714024737,381868.0,37.0,267.0,398.0,29471373.0,47.0,,357705.0,86669623.0,2038344421.0,72.0,72.0,6715628.0,,4762251.0,285403173.0,3831262869.0,,,
91430883,Rush,Rush,2022-09-16,['Ayra Starr'],['African'],False,0.083492208519,96665.0,61.0,35.0,166.0,9735201.0,264.0,10666482.0,123445.0,17515764.0,443272254.0,66.0,41.0,2962619.0,,3035244.0,162026108.0,2647122425.0,2178896.0,100.0,442268836.0
135952952,Rey Sin Reina,Atento Aviso ... Rey Sin Reina - EP,2024-09-05,['Julión Álvarez y su Norteño Banda'],['Latin'],False,0.083322858381,8502.0,17.0,10.0,10.0,577429.0,,,8861.0,14364735.0,190932729.0,77.0,13.0,1949642.0,,173200.0,,,763328.0,19.0,185724560.0
118247399,SHEESH,BABYMONS7ER,2024-04-01,['BABYMONSTER'],"['Pop', 'K-Pop', 'R&B/Soul']",False,0.083165971857,5234.0,8.0,1.0,13.0,353706.0,322.0,,15364.0,12104079.0,275923578.0,75.0,19.0,2362256.0,,249200.0,230678604.0,2150505128.0,5700026.0,21.0,516863947.0
142876537,Cry For Me,Hurry Up Tomorrow,2025-01-30,['The Weeknd'],['R&B/Soul'],False,0.083019558575,14604.0,,5.0,129.0,,,,227.0,2124872.0,79160966.0,58.0,4.0,389430.0,,,,,,,
57467910,Do It To It,Do It To It,2021-08-20,"['ACRAZE', 'Cherish']","['Classical', 'Dance', 'Pop']",False,0.082771889553,229308.0,27.0,94.0,197.0,9917669.0,2862.0,10563100.0,265731.0,92144421.0,889106735.0,73.0,39.0,8032382.0,,4400151.0,753147729.0,11768612974.0,1591455.0,40.0,125180608.0
135276218,WE PRAY,WE PRAY,2024-08-23,"['Coldplay', 'Little Simz', 'Burna Boy', 'Elyanna', 'TINI']","['Alternative', 'Alternative Rock']",False,0.082833707861,212284.0,,8.0,3.0,,7.0,,12868.0,19780706.0,122217676.0,70.0,15.0,7169935.0,,147995.0,,,433436.0,41.0,37175145.0
11500844,Say You Won't Let Go,Say You Won't Let Go,2016-09-09,['James Arthur'],"['Pop', 'Electronic', 'Easy Listening']",False,0.082618118889,136574.0,55.0,110.0,227.0,14791223.0,81.0,2722948.0,271358.0,129273347.0,3175376028.0,80.0,203.0,8356485.0,,1761948.0,138248556.0,1412143952.0,12379000.0,63.0,2186288531.0
